macrophages	mast	B.naive	B.memory	plasma	T.CD4.naive	T.CD4.memory	T.CD8.naive	T.CD8.memory	NK	pDCs	mDCs	monocytes.C	monocytes.NC.I	neutrophils	Treg	endothelial.cells	fibroblasts	ROI	segment	class
0.0277704142960376	0.00190950065355956	0	0.0465929628603986	0.0903474087258502	0.0422839049380381	0.0377455824900973	0.141656376778089	0	0.0288725871322288	0.00105811073653577	0	0	0.0375368878500093	0.0979617797051424	0.0693319137549828	0.350458463354352	0.0264741067246788	DSP-1001250007851-H-D05.dcc	Geometric Segment	DKD
0.0294144512741978	0.00119291969257259	0	0	0.0762809778462684	0	0.196388233877705	0.0848102262872905	0	0.0310888461529112	0.0060249773811054	0	0	0.0931261066211995	0.0595081991741	0	0.351509733949831	0.0706553277428185	DSP-1001250007851-H-D06.dcc	Geometric Segment	DKD
0.0339437442461108	0.00235108538897218	0.0311867597511581	0	0.100825243890947	0.167242607025093	0	0.179207121901274	0	0.0333217658649502	0	0	0	0.0613796407887309	0.0920613844287416	0	0.25274584852408	0.045734798189942	DSP-1001250007851-H-D07.dcc	Geometric Segment	DKD
0.0183766642511459	0.00189305475571007	0.0619591148264432	0	0.0952439215466272	0.0465141769819654	0	0.291251955451772	0	0.0270862682335416	0.00145695335996088	0	0	0.0594706683160534	0.0722537461977378	0	0.289340597331112	0.0351528787479306	DSP-1001250007851-H-D08.dcc	Geometric Segment	DKD
0.00919671092397692	0.00184403413042638	0	0	0.131865349021438	0.163253340364434	0	0.233926659004816	0.00188596451915631	0.0232116457501153	0.00741950935863744	0	0	0.0523732829152921	0.0863475274740315	0	0.236353612794868	0.0523223637428094	DSP-1001250007851-H-D09.dcc	Geometric Segment	DKD
0.0300249497190456	0.00163582488095863	0.0550742505171615	0	0.0648605062909172	0.0604837645044653	0	0.321389925346696	0	0.021741612067975	0.00125273948924681	0	0	0.057952596714259	0.0528653449548727	0.0174389785465222	0.284855599826842	0.0304239071410391	DSP-1001250007851-H-D10.dcc	Geometric Segment	DKD
0.0279827158925391	0.000939706676852824	0.044719345995998	0.00167212910671735	0.0722216189083811	0.0713166238194457	0	0.296586149675726	0	0.0352154912366755	0	0	0	0.0795593246773531	0.0665513650607155	0	0.276925345551795	0.0263101833978006	DSP-1001250007851-H-D11.dcc	Geometric Segment	DKD
0.0126575276018003	0.00190038794385919	0.0579298046918273	0	0.0882310265643072	0.171620018305033	0.00668594417631171	0.119139037885379	0	0.020878868647821	0	0	0	0.0754541117057992	0.0426291232978106	0.0264830134189721	0.327296263097668	0.0490948726634116	DSP-1001250007851-H-D12.dcc	Geometric Segment	DKD
0.0588608595933703	0.0150829323240666	0	0.157482405487085	0.107473347889523	0.0836484004887859	0	0	0	0.119212856336959	0.00561753972051964	0	0	0.0486641794201058	0.102033240240567	0.0977933987043128	0.171985248852856	0.0321455909418484	DSP-1001250007851-H-E01.dcc	PanCK+	DKD
0.156334672024774	0.00387568741044301	0	0	0.0720890487158806	0	0	0	0.0328793690142902	0.0322531731125712	0	0	0	0.0126834388612481	0.0935613317099846	0.146561043752857	0.246395403775829	0.203366831622122	DSP-1001250007851-H-E02.dcc	PanCK-	DKD
0.0379894858836893	0.0199675439545492	0.154117493059685	0	0.0649896085548805	0	0	0	0	0.0704389551432974	0.0219206221689855	0	0	0.0408677494357899	0.0767012622098023	0.159062336505543	0.295298803449004	0.0586461396347743	DSP-1001250007851-H-E03.dcc	PanCK+	DKD
0.0437730827556743	0.00415684484659665	0.0167233049979712	0	0.0549409881937069	0	0	0.310258600015353	0	0.0181798182555613	0.0114251559906477	0	0	0.00111192590292747	0.129720942219523	0.12435939281147	0.200729097165192	0.0846208468453763	DSP-1001250007851-H-E04.dcc	PanCK-	DKD
0.047686763668394	0.00390415838688157	0.0564371259080498	0.0185969088930648	0.191660506397846	0	0	0.332853015155638	0	0.072254690114113	0	0	0	0.0219575897080522	0.0596367092471791	0.0685625404952351	0.0703619670870875	0.0560880249384593	DSP-1001250007851-H-E05.dcc	PanCK+	DKD
